t, y, yd
1.241999999999999993e+01,-2.009689906452188750e-03,2.007910623746210401e-03
1.242999999999999972e+01,-1.989511325335687440e-03,2.027724260388107189e-03
1.243999999999999950e+01,-1.969137647361559901e-03,2.046937210635072727e-03
1.245000000000000107e+01,-1.948574869980307205e-03,2.065551626890092893e-03
1.246000000000000085e+01,-1.927828967446558114e-03,2.083569760208941329e-03
1.247000000000000064e+01,-1.906905889617564048e-03,2.100993959038621305e-03
1.248000000000000043e+01,-1.885811560751729597e-03,2.117826667955780267e-03
1.249000000000000021e+01,-1.864551878307124612e-03,2.134070426405137826e-03
1.250000000000000000e+01,-1.843132711740001718e-03,2.149727867437912013e-03
1.250999999999999979e+01,-1.821559901303311654e-03,2.164801716450243368e-03
1.251999999999999957e+01,-1.799839256845220132e-03,2.179294789921621626e-03
1.253000000000000114e+01,-1.777976556607619926e-03,2.193209994153313275e-03
1.254000000000000092e+01,-1.755977546024662696e-03,2.206550324006777402e-03
1.255000000000000071e+01,-1.733847936521252207e-03,2.219318861642105827e-03
1.256000000000000050e+01,-1.711593404311576158e-03,2.231518775256438082e-03
1.257000000000000028e+01,-1.689219649082673511e-03,2.243153277427545680e-03
1.258000000000000007e+01,-1.666732395138322649e-03,2.254225622270209645e-03
1.258999999999999986e+01,-1.644137250755234661e-03,2.264739198234025537e-03
1.259999999999999964e+01,-1.621439787456728857e-03,2.274697472558141059e-03
1.260999999999999943e+01,-1.598645540339941728e-03,2.284103988978519306e-03
1.262000000000000099e+01,-1.575760007068756439e-03,2.292962366335221658e-03
1.263000000000000078e+01,-1.552788646866752262e-03,2.301276297179685477e-03
1.264000000000000057e+01,-1.529736879510114334e-03,2.309049546382018273e-03
1.265000000000000036e+01,-1.506610084320583959e-03,2.316285949738272794e-03
1.266000000000000014e+01,-1.483413599158386366e-03,2.322989412577732525e-03
1.266999999999999993e+01,-1.460152719415166913e-03,2.329163908370195015e-03
1.267999999999999972e+01,-1.436832697006922314e-03,2.334813477333256074e-03
1.268999999999999950e+01,-1.413458739366936197e-03,2.339942225039591366e-03
1.270000000000000107e+01,-1.390036008438707508e-03,2.344554321024241907e-03
1.271000000000000085e+01,-1.366569629212859103e-03,2.348653994898251048e-03
1.272000000000000064e+01,-1.343064799368166428e-03,2.352245506045842153e-03
1.273000000000000043e+01,-1.319526613817673675e-03,2.355333187811119774e-03
1.274000000000000021e+01,-1.295960090723416707e-03,2.357921439045106930e-03
1.275000000000000000e+01,-1.272370202669608191e-03,2.360014714304979871e-03
1.275999999999999979e+01,-1.248761875860631559e-03,2.361617522407775342e-03
1.276999999999999957e+01,-1.225139989319033685e-03,2.362734424984094805e-03
1.278000000000000114e+01,-1.201509374083513208e-03,2.363370035031810406e-03
1.279000000000000092e+01,-1.177874812406930335e-03,2.363529015469770060e-03
1.280000000000000071e+01,-1.154241036954274571e-03,2.363216077691503852e-03
1.281000000000000050e+01,-1.130612730000674299e-03,2.362435980118928261e-03
1.282000000000000028e+01,-1.106994522629385332e-03,2.361193526756052985e-03
1.283000000000000007e+01,-1.083390993929784444e-03,2.359493565742685171e-03
1.283999999999999986e+01,-1.059806670195360956e-03,2.357340987908135808e-03
1.284999999999999964e+01,-1.036246024121710704e-03,2.354740725324925253e-03
1.285999999999999943e+01,-1.012713532521686190e-03,2.351697751675997303e-03
1.287000000000000099e+01,-9.892136947138789431e-04,2.348217081403160787e-03
1.288000000000000078e+01,-9.657508674382793293e-04,2.344303763169507462e-03
1.289000000000000057e+01,-9.423293530938378019e-04,2.339962881172547807e-03
1.290000000000000036e+01,-9.189534016691179108e-04,2.335199553782607487e-03
1.291000000000000014e+01,-8.956272101515271164e-04,2.330018932103077554e-03
1.291999999999999993e+01,-8.723549219365534565e-04,2.324426198530667263e-03
1.292999999999999972e+01,-8.491406262370012389e-04,2.318426565315656000e-03
1.293999999999999950e+01,-8.259883574922273833e-04,2.312025273122145664e-03
1.295000000000000107e+01,-8.029020947773728850e-04,2.305227589588311303e-03
1.296000000000000085e+01,-7.798857612126156372e-04,2.298038807886658257e-03
1.297000000000000064e+01,-7.569432233723817280e-04,2.290464245284267591e-03
1.298000000000000043e+01,-7.340782906945978294e-04,2.282509241703051511e-03
1.299000000000000021e+01,-7.112947148899228774e-04,2.274179158280006594e-03
1.300000000000000000e+01,-6.885961952976093342e-04,2.265479377705032979e-03
1.300999999999999979e+01,-6.659864712925732486e-04,2.256415330580174242e-03
1.301999999999999957e+01,-6.434691893406774971e-04,2.246992454416521078e-03
1.303000000000000114e+01,-6.210479120834758084e-04,2.237216195086674016e-03
1.304000000000000092e+01,-5.987261471883220231e-04,2.227092014185486080e-03
1.305000000000000071e+01,-5.765073470326595277e-04,2.216625387672530641e-03
1.306000000000000050e+01,-5.543949083883512388e-04,2.205821804514588366e-03
1.307000000000000028e+01,-5.323921721059898544e-04,2.194686765328122870e-03
1.308000000000000007e+01,-5.105024227992111408e-04,2.183225781021759428e-03
1.308999999999999986e+01,-4.887288885290075454e-04,2.171444371438764100e-03
1.309999999999999964e+01,-4.670747404880427303e-04,2.159348063999521564e-03
1.310999999999999943e+01,-4.455430926849649137e-04,2.146942392344015557e-03
1.312000000000000099e+01,-4.241370016289690899e-04,2.134232894974512264e-03
1.313000000000000078e+01,-4.028594938898010045e-04,2.121225137218760246e-03
1.314000000000000057e+01,-3.817135485990984906e-04,2.107924695497243733e-03
1.315000000000000036e+01,-3.607020659795545734e-04,2.094337129901358702e-03
1.316000000000000014e+01,-3.398278897006253583e-04,2.080468001802708838e-03
1.316999999999999993e+01,-3.190938066708784806e-04,2.066322872585965933e-03
1.317999999999999972e+01,-2.985025468303411766e-04,2.051907302381731583e-03
1.318999999999999950e+01,-2.780567829428490039e-04,2.037226848799395407e-03
1.320000000000000107e+01,-2.577591303883902262e-04,2.022287065659993284e-03
1.321000000000000085e+01,-2.376121469554686827e-04,2.007093501729077713e-03
1.322000000000000064e+01,-2.176183326334305002e-04,1.991651699449561302e-03
1.323000000000000043e+01,-1.977801294048267728e-04,1.975967193674588000e-03
1.324000000000000021e+01,-1.780999210377583533e-04,1.960045510400390458e-03
1.325000000000000000e+01,-1.585800534421199679e-04,1.943892179828440999e-03
1.325999999999999979e+01,-1.392228637942906420e-04,1.927512755537613741e-03
1.326999999999999957e+01,-1.200305899974254823e-04,1.910912750272047902e-03
1.328000000000000114e+01,-1.010054110127959679e-04,1.894097662922302958e-03
1.329000000000000092e+01,-8.214945005288127656e-05,1.877072979627920479e-03
1.330000000000000071e+01,-6.346477453935157474e-05,1.859844172625697628e-03
1.331000000000000050e+01,-4.495339606108511387e-05,1.842416699097990584e-03
1.332000000000000028e+01,-2.661727033216820343e-05,1.824796000021002354e-03
1.333000000000000007e+01,-8.458297149898748237e-06,1.806987499013075569e-03
1.333999999999999986e+01,9.521679647210261744e-06,1.788996601182982465e-03
1.334999999999999964e+01,2.732087222142735983e-05,1.770828691978217247e-03
1.335999999999999943e+01,4.493754877779901450e-05,1.752489136033287369e-03
1.337000000000000099e+01,6.237002836017812549e-05,1.733983281710222563e-03
1.338000000000000078e+01,7.961663845233119615e-05,1.715316505998000811e-03
1.339000000000000057e+01,9.667578544357859050e-05,1.696494136946590783e-03
1.340000000000000036e+01,1.135459393057388733e-04,1.677521469187327405e-03
1.341000000000000014e+01,1.302256235554141522e-04,1.658403773718347988e-03
1.341999999999999993e+01,1.467134151661356038e-04,1.639146296893779923e-03
1.342999999999999972e+01,1.630079444805092705e-04,1.619754259412929448e-03
1.343999999999999950e+01,1.791078951223615593e-04,1.600232855309468910e-03
1.345000000000000107e+01,1.950120039088876949e-04,1.580587250940622716e-03
1.346000000000000085e+01,2.107190607627861326e-04,1.560822583976368035e-03
1.347000000000000064e+01,2.262279086244211603e-04,1.540943962388602751e-03
1.348000000000000043e+01,2.415374433639570404e-04,1.520956463440347470e-03
1.349000000000000021e+01,2.566466133502782500e-04,1.500865133121348678e-03
1.350000000000000000e+01,2.715543833396463443e-04,1.480675031991003686e-03
1.350999999999999979e+01,2.862597699472300755e-04,1.460391187917446697e-03
1.351999999999999957e+01,3.007618598594243063e-04,1.440018571264723183e-03
1.353000000000000114e+01,3.150597898283693946e-04,1.419562119787721489e-03
1.354000000000000092e+01,3.291527464661332994e-04,1.399026737774790091e-03
1.355000000000000071e+01,3.430399660389194926e-04,1.378417295190319724e-03
1.356000000000000050e+01,3.567207342612492278e-04,1.357738626817360430e-03
1.357000000000000028e+01,3.701943860901563870e-04,1.336995531400222113e-03
1.358000000000000007e+01,3.834603055193802667e-04,1.316192770787076192e-03
1.358999999999999986e+01,3.965179253735576594e-04,1.295335069072560711e-03
1.359999999999999964e+01,4.093667271024158572e-04,1.274427111740381773e-03
1.360999999999999943e+01,4.220062405749646240e-04,1.253473544805918218e-03
1.362000000000000099e+01,4.344360282734754247e-04,1.232479000106673651e-03
1.363000000000000078e+01,4.466556778665346176e-04,1.211448106548385951e-03
1.364000000000000057e+01,4.586648471847463038e-04,1.190385413517938175e-03
1.365000000000000036e+01,4.704632404985717529e-04,1.169295429442222334e-03
1.366000000000000014e+01,4.820506074805012129e-04,1.148182622325309536e-03
1.366999999999999993e+01,4.934267429057269958e-04,1.127051419047803409e-03
1.367999999999999972e+01,5.045914863528165074e-04,1.105906204666193748e-03
1.368999999999999950e+01,5.155447219043850617e-04,1.084751321712208423e-03
1.370000000000000107e+01,5.262863778477711333e-04,1.063591069492164426e-03
1.371000000000000085e+01,5.368164263757013114e-04,1.042429703386335170e-03
1.372000000000000064e+01,5.471348832869753643e-04,1.021271434148280938e-03
1.373000000000000043e+01,5.572418076871310305e-04,1.000120427204217706e-03
1.374000000000000021e+01,5.671372943059521145e-04,9.789808177566670239e-04
1.375000000000000000e+01,5.768214417535109809e-04,9.578567773937357414e-04
1.375999999999999979e+01,5.862944182813622455e-04,9.367523719802646302e-04
1.376999999999999957e+01,5.955564390221765921e-04,9.156716090369613342e-04
1.378000000000000114e+01,6.046077596414007336e-04,8.946184499881825857e-04
1.379000000000000092e+01,6.134486759913291556e-04,8.735968095610435573e-04
1.380000000000000071e+01,6.220795237651906067e-04,8.526105551844916520e-04
1.381000000000000050e+01,6.305006781512190834e-04,8.316635063884153132e-04
1.382000000000000028e+01,6.387125534867328387e-04,8.107594342027366801e-04
1.383000000000000007e+01,6.467156029122118725e-04,7.899020605565058688e-04
1.383999999999999986e+01,6.545103180253750976e-04,7.690950576769965555e-04
1.384999999999999964e+01,6.620972285352578297e-04,7.483420474888010168e-04
1.385999999999999943e+01,6.694769019162890612e-04,7.276466010129252785e-04
1.387000000000000099e+01,6.766499430623702533e-04,7.070122377658805786e-04
1.388000000000000078e+01,6.836169939409474051e-04,6.864424251587932608e-04
1.389000000000000057e+01,6.903787332470962424e-04,6.659405778964778066e-04
1.390000000000000036e+01,6.969358760575945040e-04,6.455100573765468371e-04
1.391000000000000014e+01,7.032891285514413643e-04,6.251542835506713851e-04
1.391999999999999993e+01,7.094392019681179792e-04,6.048766985223852930e-04
1.392999999999999972e+01,7.153868929741660039e-04,5.846805639345164542e-04
1.393999999999999950e+01,7.211330312238387226e-04,5.645690907505596361e-04
1.395000000000000107e+01,7.266784786021739757e-04,5.445454396824537602e-04
1.396000000000000085e+01,7.320241287920192146e-04,5.246127208075620054e-04
1.397000000000000064e+01,7.371709068410652304e-04,5.047739931856164586e-04
1.398000000000000043e+01,7.421197687288713174e-04,4.850322644756983274e-04
1.399000000000000021e+01,7.468717009338943398e-04,4.653904905532000994e-04
1.400000000000000000e+01,7.514277200005172559e-04,4.458515751267913899e-04
1.400999999999999979e+01,7.557888721060778596e-04,4.264183693553849500e-04
1.401999999999999957e+01,7.599562326278968714e-04,4.070936714651024056e-04
1.403000000000000114e+01,7.639309057103072214e-04,3.878802263662367968e-04
1.404000000000000092e+01,7.677140238316800805e-04,3.687807252702320310e-04
1.405000000000000071e+01,7.713067473714569624e-04,3.497978053066284009e-04
1.406000000000000050e+01,7.747102641771760802e-04,3.309340491400419837e-04
1.407000000000000028e+01,7.779257864808058857e-04,3.121919964379639531e-04
1.408000000000000007e+01,7.809545155719752399e-04,2.935742994923848360e-04
1.408999999999999986e+01,7.837976961501610940e-04,2.750834779009750006e-04
1.409999999999999964e+01,7.864566084701194977e-04,2.567219513648384818e-04
1.410999999999999943e+01,7.889325568967460586e-04,2.384920885391441216e-04
1.412000000000000099e+01,7.912268694282685458e-04,2.203962068460688735e-04
1.413000000000000078e+01,7.933408972194393866e-04,2.024365722877565562e-04
1.414000000000000057e+01,7.952760141047308723e-04,1.846153992592444878e-04
1.415000000000000036e+01,7.970336161215271125e-04,1.669348503614226462e-04
1.416000000000000014e+01,7.986151210333177234e-04,1.493970362139765125e-04
1.416999999999999993e+01,8.000219678528907577e-04,1.320040152683329493e-04
1.417999999999999972e+01,8.012556163655263925e-04,1.147577936206064869e-04
1.418999999999999950e+01,8.023175466521900766e-04,9.766032482454520139e-05
1.420000000000000107e+01,8.032092586127258932e-04,8.071350970447387031e-05
1.421000000000000085e+01,8.039322714890494897e-04,6.391919616825214308e-05
1.422000000000000064e+01,8.044881233883419830e-04,4.727917902020242915e-05
1.423000000000000043e+01,8.048783708062427810e-04,3.079519977406804869e-05
1.424000000000000021e+01,8.051045827745957877e-04,1.446900370857489670e-05
1.425000000000000000e+01,8.051683345148956958e-04,-1.697597813245135638e-06
1.425999999999999979e+01,8.050712292670003266e-04,-1.770296506044258451e-05
1.426999999999999957e+01,8.048148870258487646e-04,-3.354551525706550769e-05
1.428000000000000114e+01,8.044009433205329433e-04,-4.922371484513478638e-05
1.429000000000000092e+01,8.038310487204649137e-04,-6.473607949037521784e-05
1.430000000000000071e+01,8.031068683415430298e-04,-8.008117408797414682e-05
1.431000000000000050e+01,8.022300813523194343e-04,-9.525761276831247698e-05
1.432000000000000028e+01,8.012023804801670030e-04,-1.102640589027095057e-04
1.433000000000000007e+01,8.000254715174460714e-04,-1.250992251091647507e-04
1.433999999999999986e+01,7.987010728276713791e-04,-1.397618732581003449e-04
1.434999999999999964e+01,7.972309148516793387e-04,-1.542508144781028364e-04
1.435999999999999943e+01,7.956167396137946548e-04,-1.685649091616653935e-04
1.437000000000000099e+01,7.938603002279968337e-04,-1.827030669709321523e-04
1.438000000000000078e+01,7.919633604040889714e-04,-1.966642468434305830e-04
1.439000000000000057e+01,7.899276939538622030e-04,-2.104474569978282241e-04
1.440000000000000036e+01,7.877550844130623781e-04,-2.240517535885592983e-04
1.441000000000000014e+01,7.854473338778420301e-04,-2.374761318478571504e-04
1.441999999999999993e+01,7.830062520335630098e-04,-2.507196483390710653e-04
1.442999999999999972e+01,7.804336518703418584e-04,-2.637814651905432458e-04
1.443999999999999950e+01,7.777313543514683455e-04,-2.766607898693374413e-04
1.445000000000000107e+01,7.749011879321667223e-04,-2.893568750400283369e-04
1.446000000000000085e+01,7.719449880783602275e-04,-3.018690184234789622e-04
1.447000000000000064e+01,7.688645967854296302e-04,-3.141965626556411932e-04
1.448000000000000043e+01,7.656618620969771931e-04,-3.263388951463335949e-04
1.449000000000000021e+01,7.623386376235877096e-04,-3.382954479380304307e-04
1.450000000000000000e+01,7.588967820615911660e-04,-3.500656975646481784e-04
1.450999999999999979e+01,7.553381587118239947e-04,-3.616491649103328052e-04
1.451999999999999957e+01,7.516646349983915204e-04,-3.730454150682461752e-04
1.453000000000000114e+01,7.478780819874286711e-04,-3.842540571993550047e-04
1.454000000000000092e+01,7.439803739058648089e-04,-3.952747443912096263e-04
1.455000000000000071e+01,7.399733876601817311e-04,-4.061071735167427559e-04
1.456000000000000050e+01,7.358590023551781758e-04,-4.167510850930483657e-04
1.457000000000000028e+01,7.316391043600469369e-04,-4.272062427782353567e-04
1.458000000000000007e+01,7.273156089303140209e-04,-4.374723520984648067e-04
1.458999999999999986e+01,7.228904122910191545e-04,-4.475492344234134547e-04
1.459999999999999964e+01,7.183654077260481254e-04,-4.574367660012502524e-04
1.460999999999999943e+01,7.137424892277790135e-04,-4.671348626546351340e-04
1.462000000000000099e+01,7.090235510492560620e-04,-4.766434795168604738e-04
1.463000000000000078e+01,7.042104872563689690e-04,-4.859626107679836538e-04
1.464000000000000057e+01,6.993051912800225291e-04,-4.950922893709769779e-04
1.465000000000000036e+01,6.943095554683161421e-04,-5.040325868078604022e-04
1.466000000000000014e+01,6.892254706387174667e-04,-5.127836128158425044e-04
1.466999999999999993e+01,6.840548256302387848e-04,-5.213455151234604786e-04
1.467999999999999972e+01,6.787995068556117390e-04,-5.297184791867196952e-04
1.468999999999999950e+01,6.734613978534626129e-04,-5.379027279252329360e-04
1.470000000000000107e+01,6.680423788404875026e-04,-5.458985214583612564e-04
1.471000000000000085e+01,6.625443262636306323e-04,-5.537061568413487742e-04
1.472000000000000064e+01,6.569691123522545390e-04,-5.613259678014697121e-04
1.473000000000000043e+01,6.513186046703192547e-04,-5.687583244741627533e-04
1.474000000000000021e+01,6.455946931082718254e-04,-5.760035864173611297e-04
1.475000000000000000e+01,6.397992789826294560e-04,-5.830621201453404763e-04
1.475999999999999979e+01,6.339342282872722839e-04,-5.899343777017209941e-04
1.476999999999999957e+01,6.280014018078710399e-04,-5.966208443570292447e-04
1.478000000000000114e+01,6.220026548658113977e-04,-6.031220380183446471e-04
1.479000000000000092e+01,6.159398369221298240e-04,-6.094385088773084710e-04
1.480000000000000071e+01,6.098147911814385874e-04,-6.155708390581447580e-04
1.481000000000000050e+01,6.036293541958620426e-04,-6.215196422656699658e-04
1.482000000000000028e+01,5.973853554689666267e-04,-6.272855634333071671e-04
1.483000000000000007e+01,5.910846170596929143e-04,-6.328692783711008978e-04
1.483999999999999986e+01,5.847289531862869157e-04,-6.382714934137303803e-04
1.484999999999999964e+01,5.783201698302316979e-04,-6.434929450685238301e-04
1.485999999999999943e+01,5.718600643401787909e-04,-6.485343996634717863e-04
1.487000000000000099e+01,5.653504250358792676e-04,-6.533966529952425035e-04
1.488000000000000078e+01,5.587930308121190522e-04,-6.580805299771921380e-04
1.489000000000000057e+01,5.521896507426443624e-04,-6.625868842873837167e-04
1.490000000000000036e+01,5.455420478269344588e-04,-6.669165942356118171e-04
1.491000000000000014e+01,5.388520290973970554e-04,-6.710705163193041081e-04
1.491999999999999993e+01,5.321213645833741072e-04,-6.750495584680567870e-04
1.492999999999999972e+01,5.253517992001311690e-04,-6.788546684796150895e-04
1.493999999999999950e+01,5.185450677940914429e-04,-6.824868195752883298e-04
1.495000000000000107e+01,5.117028948103930462e-04,-6.859470099898947728e-04
1.496000000000000085e+01,5.048269939604519167e-04,-6.892362625617037960e-04
1.497000000000000064e+01,4.979190678895121418e-04,-6.923556243223853148e-04
1.498000000000000043e+01,4.909808078442091895e-04,-6.953061660869510772e-04
1.499000000000000021e+01,4.840138933401263630e-04,-6.980889820437010534e-04
1.500000000000000000e+01,4.770199918293531525e-04,-7.007051893441678747e-04
1.500999999999999979e+01,4.700007583680428829e-04,-7.031559276930615969e-04
1.501999999999999957e+01,4.629578352839709026e-04,-7.054423589382146807e-04
1.503000000000000114e+01,4.558928518440913641e-04,-7.075656666605272980e-04
1.504000000000000092e+01,4.488074239221001289e-04,-7.095270557639106858e-04
1.505000000000000071e+01,4.417031536659852056e-04,-7.113277520652341868e-04
1.506000000000000050e+01,4.345816291655898718e-04,-7.129690018842682782e-04
1.507000000000000028e+01,4.274444472186771527e-04,-7.144520626063498693e-04
1.508000000000000007e+01,4.202932355759435952e-04,-7.157781934486818001e-04
1.508999999999999986e+01,4.131295610287234049e-04,-7.169486908412063108e-04
1.509999999999999964e+01,4.059549740971568144e-04,-7.179648704217473460e-04
1.510999999999999943e+01,3.987710115357721960e-04,-7.188280655168083648e-04
1.512000000000000099e+01,3.915791960717837812e-04,-7.195396267038708157e-04
1.513000000000000078e+01,3.843810361433968063e-04,-7.201009213736910951e-04
1.514000000000000057e+01,3.771780256380988347e-04,-7.205133332925992397e-04
1.515000000000000036e+01,3.699716436309646861e-04,-7.207782621647966428e-04
1.516000000000000014e+01,3.627633541229543720e-04,-7.208971231946538797e-04
1.516999999999999993e+01,3.555546057792124959e-04,-7.208713466490087500e-04
1.517999999999999972e+01,3.483468316673680857e-04,-7.207023774194638854e-04
1.518999999999999950e+01,3.411414489958335063e-04,-7.203916745846852257e-04
1.520000000000000107e+01,3.339398588521031537e-04,-7.199407109726991931e-04
1.521000000000000085e+01,3.267434459410576255e-04,-7.193509727231914936e-04
1.522000000000000064e+01,3.195535783232557477e-04,-7.186239588498042914e-04
1.523000000000000043e+01,3.123716079599121037e-04,-7.177611807826478861e-04
1.524000000000000021e+01,3.051989252418496222e-04,-7.167641605866753021e-04
1.525000000000000000e+01,2.980368954998062567e-04,-7.156344320748573781e-04
1.525999999999999979e+01,2.908868391601456341e-04,-7.143735408508092603e-04
1.526999999999999957e+01,2.837500606737360402e-04,-7.129830431550920628e-04
1.528000000000000114e+01,2.766278483273893396e-04,-7.114645054257162302e-04
1.529000000000000092e+01,2.695214740553055323e-04,-7.098195038586467423e-04
1.530000000000000071e+01,2.624321932505054933e-04,-7.080496239683051760e-04
1.531000000000000050e+01,2.553612445762760172e-04,-7.061564601480746928e-04
1.532000000000000028e+01,2.483098497776080327e-04,-7.041416152308039439e-04
1.533000000000000007e+01,2.412792134926371212e-04,-7.020067000493106484e-04
1.533999999999999986e+01,2.342705230640830321e-04,-6.997533329968857151e-04
1.534999999999999964e+01,2.272849483506898761e-04,-6.973831395877971460e-04
1.535999999999999943e+01,2.203236415386659658e-04,-6.948977520177937245e-04
1.537000000000000099e+01,2.133877369531225450e-04,-6.922988087246084851e-04
1.538000000000000078e+01,2.064783508695186445e-04,-6.895879539484648952e-04
1.539000000000000057e+01,1.995965813250937394e-04,-6.867668372925773979e-04
1.540000000000000036e+01,1.927435203502168479e-04,-6.838371169243663127e-04
1.541000000000000014e+01,1.859203000564882370e-04,-6.808004727012709895e-04
1.541999999999999993e+01,1.791279909156018866e-04,-6.776585759685011196e-04
1.542999999999999972e+01,1.723676379636145649e-04,-6.744130997875524705e-04
1.543999999999999950e+01,1.656402690165552545e-04,-6.710657209602673839e-04
1.545000000000000107e+01,1.589468945533363867e-04,-6.676181196102891520e-04
1.546000000000000085e+01,1.522885075986707675e-04,-6.640719787645192130e-04
1.547000000000000064e+01,1.456660836059767671e-04,-6.604289839345683834e-04
1.548000000000000043e+01,1.390805803402954898e-04,-6.566908226982147044e-04
1.549000000000000021e+01,1.325329377612018730e-04,-6.528591842808572753e-04
1.550000000000000000e+01,1.260240779057169506e-04,-6.489357591369714984e-04
1.550999999999999979e+01,1.195549047712202395e-04,-6.449222385315639969e-04
1.551999999999999957e+01,1.131263041983619625e-04,-6.408203141216274254e-04
1.553000000000000114e+01,1.067391437539743368e-04,-6.366316775375948462e-04
1.554000000000000092e+01,1.003942726139883646e-04,-6.323580199647975755e-04
1.555000000000000071e+01,9.409252144633938834e-05,-6.280010317249158733e-04
1.556000000000000050e+01,8.783470229388386794e-05,-6.235624018574364644e-04
1.557000000000000028e+01,8.162164464756981887e-05,-6.190438387999205828e-04
1.558000000000000007e+01,7.545417935043196634e-05,-6.144470606537978013e-04
1.558999999999999986e+01,6.933308124491703898e-05,-6.097737613976434790e-04
1.559999999999999964e+01,6.325910774144526713e-05,-6.050256330222528092e-04
1.561000000000000121e+01,5.723299889075553464e-05,-6.002043652225337632e-04
1.562000000000000099e+01,5.125547733330472835e-05,-5.953116450177249478e-04
1.563000000000000078e+01,4.532724824865615746e-05,-5.903491563716046792e-04
1.564000000000000057e+01,3.944899930487900464e-05,-5.853185798127082985e-04
1.565000000000000036e+01,3.362140060794206482e-05,-5.802215920545417994e-04
1.566000000000000014e+01,2.784510465110888656e-05,-5.750598656157958908e-04
1.566999999999999993e+01,2.212074626433267635e-05,-5.698350684405597329e-04
1.567999999999999972e+01,1.644894256365129093e-05,-5.645488635185357592e-04
1.568999999999999950e+01,1.083029290058225168e-05,-5.592029085052534123e-04
1.570000000000000107e+01,5.265378811516740839e-06,-5.537988553422824476e-04
1.571000000000000085e+01,-2.452360328814725095e-07,-5.483383498774510069e-04
1.572000000000000064e+01,-5.701005878286974409e-06,-5.428230314850539338e-04
1.573000000000000043e+01,-1.110139891424988679e-05,-5.372545362395469374e-04
1.574000000000000021e+01,-1.644585174303246373e-05,-5.316345367970497487e-04
1.575000000000000000e+01,-2.173384318210332480e-05,-5.259646768722756440e-04
1.575999999999999979e+01,-2.696488200304311906e-05,-5.202465817333761303e-04
1.576999999999999957e+01,-3.213849351849138949e-05,-5.144818697142824809e-04
1.578000000000000114e+01,-3.725421957195911807e-05,-5.086721518886171871e-04
1.579000000000000092e+01,-4.231161852763693393e-05,-5.028190317436086621e-04
1.580000000000000071e+01,-4.731026526021214426e-05,-4.969241048539969462e-04
1.581000000000000050e+01,-5.224975114467690185e-05,-4.909889585559490616e-04
1.582000000000000028e+01,-5.712968404614081786e-05,-4.850151716209693251e-04
1.583000000000000007e+01,-6.194968830964262593e-05,-4.790043139298111796e-04
1.583999999999999986e+01,-6.670940474996198176e-05,-4.729579461463881570e-04
1.584999999999999964e+01,-7.140849064143112049e-05,-4.668776193916854928e-04
1.586000000000000121e+01,-7.604661970774735419e-05,-4.607648749176704393e-04
1.587000000000000099e+01,-8.062348211178163929e-05,-4.546212437812081073e-04
1.588000000000000078e+01,-8.513878444539509918e-05,-4.484482465179663048e-04
1.589000000000000057e+01,-8.959224964766849641e-05,-4.422473929056198734e-04
1.590000000000000036e+01,-9.398358674095590864e-05,-4.360202193767616190e-04
1.591000000000000014e+01,-9.831251806591777796e-05,-4.297682547067087637e-04
1.591999999999999993e+01,-1.025788024743752591e-04,-4.234929907435851302e-04
1.592999999999999972e+01,-1.067822139443771291e-04,-4.171959087454156479e-04
1.593999999999999950e+01,-1.109225415227580380e-04,-4.108784791129819732e-04
1.595000000000000107e+01,-1.149995892676978164e-04,-4.045421611226774597e-04
1.596000000000000085e+01,-1.190131761912768804e-04,-3.981884026593672781e-04
1.597000000000000064e+01,-1.229631362020390355e-04,-3.918186399492380192e-04
1.598000000000000043e+01,-1.268493180475470166e-04,-3.854342972926575969e-04
1.599000000000000021e+01,-1.306715852569415796e-04,-3.790367867970305437e-04
1.600000000000000000e+01,-1.344298160834999679e-04,-3.726275081096534682e-04
1.601000000000000156e+01,-1.381239034471949906e-04,-3.662078481505700797e-04
1.601999999999999957e+01,-1.417537548772500875e-04,-3.597791808454328254e-04
1.603000000000000114e+01,-1.453192924547049665e-04,-3.533428668583460429e-04
1.603999999999999915e+01,-1.488204527549644076e-04,-3.469002533247391449e-04
1.605000000000000071e+01,-1.522571867903666648e-04,-3.404526735842042413e-04
1.605999999999999872e+01,-1.556294471525406723e-04,-3.340014679914111973e-04
1.607000000000000028e+01,-1.589371781600733096e-04,-3.275479997781822528e-04
1.608000000000000185e+01,-1.621803619621356072e-04,-3.210935787730433231e-04
1.608999999999999986e+01,-1.653589950820780956e-04,-3.146394996650891105e-04
1.610000000000000142e+01,-1.684730871399984619e-04,-3.081870437457930349e-04
1.610999999999999943e+01,-1.715226607565781844e-04,-3.017374787056291202e-04
1.612000000000000099e+01,-1.745077514569364050e-04,-2.952920584306591330e-04
1.612999999999999901e+01,-1.774284075744658317e-04,-2.888520227991563669e-04
1.614000000000000057e+01,-1.802846901546861238e-04,-2.824185974781932146e-04
1.614999999999999858e+01,-1.830766728590802817e-04,-2.759929937202647895e-04
1.616000000000000014e+01,-1.858044418689474631e-04,-2.695764081598762268e-04
1.617000000000000171e+01,-1.884680957892408907e-04,-2.631700226101645165e-04
1.617999999999999972e+01,-1.910677455524155725e-04,-2.567750038594969171e-04
1.619000000000000128e+01,-1.936035143222757777e-04,-2.503925034680699120e-04
1.619999999999999929e+01,-1.960755373978134057e-04,-2.440236575645305815e-04
